WORKORDER_BASE_ID,WORKORDER_LOT_ID,Start Part,Final Part,Start Thickness,Start Width,Start Temper,Start Surface Finish,Start Stock UM,Start Qty on hand,Start Qty on order,Final Thickness,Final Width,Final Temper,Final Surface Finish,Final Stock UM,Final Qty on hand,Final Qty on order,Product Code,Customer,Alloy,R1 Mill,R1 CR %,R1 Thick,R2 Mill,R2 CR %,R2 Thick,R3 Mill,R3 CR %,R3 Thick,R4 Mill,R4 CR %,R4 Thick,R5 Mill,R5 CR %,R5 Thick
101236D,100,758324G,101236D,.002,4.375,ANN,2B,LB,11.3,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,INDUSTRIAL SUPPLIERS CO LTD,EVANOHM R,F FOIL MILL GRP,86.4999864999865,0.0002700002700002,F FOIL MILL GRP,25.92592592592593,0.0002000002000002,,,,,,,,,
101244,100,754023,101244,.062,12.625,ANN.,2B,LB,0.0,0.0,.003,6.000,ANN,2B,LB,0.0,0.0,MISC,"HONEYWELL FEDERAL MANUFACTURING & TECHNOLOGIES, LLC",HPM 80/20A,M 12 MILL GRP,87.09677419354838,0.008,M 12 MILL GRP,62.50046874414069,0.0029999625004687,,,,,,,,,
101246,100,794667,101246,.0015,10.5,ANN,P,LB,0.0,0.0,.0005,4.500,CR,2B,FT,0.0,0.0,X-RAY,ENERGY SCIENCES INC,TI-GR 2,M 12 MILL #1,66.66666666666666,0.0005,,,,,,,,,,,,
100382,103,794622,100382,.0035,12.25,ANN,2B,LB,0.0,0.0,.000748,11.378,ANN,2B,LB,0.0,0.0,INSTRUMENTS,DENTSPLY IMPLANTS GMBH,TI-GR 1,M 12 MILL GRP,57.14224488921271,0.0015000214288775,M 12 MILL GRP,50.0,0.0007500107144387,,,,,,,,,
100382,104,300615,100382,.001575,11.750,ANN,2B,LB,0.0,0.0,.000748,11.378,ANN,2B,LB,0.0,0.0,INSTRUMENTS,DENTSPLY IMPLANTS GMBH,TI-GR 1,M 12 MILL GRP,52.50759878419453,0.0007480053191489,,,,,,,,,,,,
100382,105,301744,100382,.000748,11.378,ANN,2B,LB,20.0,0.0,.000748,11.378,ANN,2B,LB,0.0,0.0,INSTRUMENTS,DENTSPLY IMPLANTS GMBH,TI-GR 1,,,,,,,,,,,,,,,
100382,106,301951,100382,.0032,12.375,CR,2B,LB,0.0,0.0,.000748,11.378,ANN,2B,LB,0.0,0.0,INSTRUMENTS,DENTSPLY IMPLANTS GMBH,TI-GR 1,M 12 MILL GRP,53.12426756668073,0.0015000234378662,M 12 MILL GRP,50.0,0.0007500117189331,,,,,,,,,
100382,107,301087,100382,.001969,11.875,ANN,2B,LB,34.0,0.0,.000748,11.378,ANN,2B,LB,0.0,0.0,INSTRUMENTS,DENTSPLY IMPLANTS GMBH,TI-GR 1,M 12 MILL GRP,62.01185230208175,0.000747986628172,,,,,,,,,,,,
100383,100,800074,100383,.0043,4.1875,ANN,2B,LB,0.0,0.0,.0001,3.750,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,MEASUREMENTS GROUP,EVANOHM R®,M 12 MILL GRP,76.74418604651163,0.001,F FOIL MILL #1,83.00013599891201,0.0001699986400108,F FOIL MILL #2,41.1764705882353,9.999920000639994e-05,,,,,,
100383,999,800074,100383,.0043,4.1875,ANN,2B,LB,0.0,0.0,.0001,3.750,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,MEASUREMENTS GROUP,EVANOHM R®,M 12 MILL GRP,60.0,0.00172,F FOIL MILL #1,83.00013599891201,0.0002923976608187,F FOIL MILL #2,41.1764705882353,0.000171998624011,,,,,,
100384,100,729638,100384,.002,12.125,FH,2B,LB,0.0,0.0,.002,2.000,FH,2B,LB,0.0,0.0,MISC,VINCENT ASSOCIATES,CU-BE 25,,,,,,,,,,,,,,,
100403,100,620017,100403,.089,11.800,ANN,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,M Z-HIGH MILL,51.68615325152188,0.0429993236061455,,,,,,,,,,,,
100403,101,300088,100403,.043,5.250,CC,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,,,,,,,,,,,,,,,
100403,102,301209,100403,.043,5.250,CC,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,,,,,,,,,,,,,,,
100403,103,300763,100403,.043,5.250,CC,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,,,,,,,,,,,,,,,
100403,104,620022,100403,.090,12.500,ANN,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,M Z-HIGH MILL,52.22169135212613,0.0430004777830864,,,,,,,,,,,,
100403,105,620004,100403,.090,11.800,ANN,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,M Z-HIGH MILL,52.22169135212613,0.0430004777830864,,,,,,,,,,,,
100403,106,301895,100403,.043,5.250,CC,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,,,,,,,,,,,,,,,
100403,107,620025,100403,.090,13.960,ANN,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,M Z-HIGH MILL,52.22169135212613,0.0430004777830864,,,,,,,,,,,,
100403,108,720010,100403,.090,11.800,ANN,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,M Z-HIGH MILL,52.22169135212613,0.0430004777830864,,,,,,,,,,,,
100403,109,620004,100403,.090,11.800,ANN,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,M Z-HIGH MILL,52.22169135212613,0.0430004777830864,,,,,,,,,,,,
100403,110,300762,100403,.043,5.250,CR,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,,,,,,,,,,,,,,,
100403,111,620015,100403,.090 ,12.000,ANN,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,M Z-HIGH MILL,52.22169135212613,0.0430004777830864,,,,,,,,,,,,
100403,112,720060,100403,.054 ,12,55-60% CR,2B,LB,0.0,0.0,.043,5.250,CC,2B,LB,0.0,0.0,AEROSPACE,PALL AEROPOWER CORPORATION,SS 17-7,M Z-HIGH MILL,20.369485586876888,0.0430004777830864,,,,,,,,,,,,
100405,100,730614,100405,.004,12.250,CR ,2B,LB,248.0,150.0,.004,6.500,ANN,2B,LB,0.0,0.0,INSTRUMENTS,ABB SPA,HPM C-276,,,,,,,,,,,,,,,
100405,102,730506,100405,.012,12.687,ANN,2B,LB,0.0,188.0,.004,6.500,ANN,2B,LB,0.0,0.0,INSTRUMENTS,ABB SPA,HPM C-276,M 12 MILL GRP,66.66666666666666,0.004,,,,,,,,,,,,
100416,100,629558,100416,.008 ,12.625,ANN,2B,LB,0.0,0.0,,,1/2 H,2B,LB,0.0,0.0,CONNECTRS/ELECT,AMPHENOL INTERCON SYSTEMS INC,CU-BE 25,M 14 MILL,57.49925623698415,0.0034000595010412,M 12 MILL GRP,20.590804415151283,0.002699959899183,,,,,,,,,
100417,100,608378,100417,.020,14.50,ANN,2B,LB,0.0,680.0,,,FH,2B,LB,0.0,0.0,SOLAR,"GLOBAL SOLAR ENERGY, INC.",SS 430,M Z-HIGH MILL,75.0,0.005,M 14 MILL,60.0,0.002,,,,,,,,,
100417,200,608378,100417,.020,14.50,ANN,2B,LB,0.0,680.0,,,FH,2B,LB,0.0,0.0,SOLAR,"GLOBAL SOLAR ENERGY, INC.",SS 430,M Z-HIGH MILL,75.0,0.005,M 14 MILL,60.0,0.002,,,,,,,,,
100418,100,608378,100418,.020,14.50,ANN,2B,LB,0.0,680.0,,,FH,2B,LB,0.0,0.0,SOLAR,"GLOBAL SOLAR ENERGY, INC.",SS 430,M Z-HIGH MILL,75.0,0.005,M 14 MILL,60.0,0.002,,,,,,,,,
100418,200,608378,100418,.020,14.50,ANN,2B,LB,0.0,680.0,,,FH,2B,LB,0.0,0.0,SOLAR,"GLOBAL SOLAR ENERGY, INC.",SS 430,M Z-HIGH MILL,75.0,0.005,M 14 MILL,60.0,0.002,,,,,,,,,
100459,101,300796,100459,.0120,12.375,ANN,2B,LB,0.0,0.0,.0085,3.750,ANN,2B,LB,0.0,0.0,MED: INSTRUMENT,ADVANCED BIONICS CORPORATION,TI-GR 1,M 12 MILL GRP,18.26726604004904,0.0098079280751941,,,,,,,,,,,,
100460,100,800044,100460,.060,10.250,ANN,,LB,0.0,0.0,.0135,1.9375,1/4 H,2B,LB,0.0,0.0,AEROSPACE,RIVERHAWK CORPORATION,SS 420,M 12 MILL GRP,67.83324755532682,0.0193000514668039,M 12 MILL GRP,30.05036373810857,0.0135003157993871,,,,,,,,,
100461,100,800044,100461,.060,10.250,ANN,,LB,0.0,0.0,.0432,2.375,1/4 H,2B,LB,0.0,0.0,AEROSPACE,RIVERHAWK CORPORATION,SS 420,M 12 MILL GRP,28.000575995392023,0.0431996544027647,,,,,,,,,,,,
100461,102,800045,100461,.064,6.500,ANN,,LB,0.0,0.0,.0432,2.375,1/4 H,2B,LB,0.0,0.0,AEROSPACE,RIVERHAWK CORPORATION,SS 420,M 12 MILL GRP,32.50084373945326,0.0431994600067499,,,,,,,,,,,,
100461,104,800261,100461,.060,10.250,ANN,2B,LB,0.0,0.0,.0432,2.375,1/4 H,2B,LB,0.0,0.0,AEROSPACE,RIVERHAWK CORPORATION,SS 420,M 12 MILL GRP,28.000575995392023,0.0431996544027647,,,,,,,,,,,,
100462,100,800044,100462,.060,10.250,ANN,,LB,0.0,0.0,.0162,2.3125,1/4 H,2B,LB,0.0,0.0,AEROSPACE,RIVERHAWK CORPORATION,SS 420,M 12 MILL GRP,61.33323022194727,0.0232000618668316,M 12 MILL GRP,30.172473989246555,0.0162000292345727,,,,,,,,,
100462,101,800261,100462,.060,10.250,ANN,2B,LB,0.0,0.0,.0162,2.3125,1/4 H,2B,LB,0.0,0.0,AEROSPACE,RIVERHAWK CORPORATION,SS 420,M 12 MILL GRP,61.33323022194727,0.0232000618668316,M 12 MILL GRP,30.172473989246555,0.0162000292345727,,,,,,,,,
100463,100,718500,100463,.012,12.437,CR ,2B,LB,0.0,0.0,.00085,4.000,CR-50-75%,2B,LB,0.0,0.0,DIAPHRM/PRC CTL,B & J INDUSTRIAL SUPPLY,NI SPAN C,M 12 MILL GRP,79.16666666666666,0.0025,M 12 MILL GRP,66.00027199782403,0.0008499932000543,,,,,,,,,
100480,100,629646,100480,.003,12.625,ANN,2B,LB,0.0,0.0,.001,2.500,1/2-3/4 H,2B,LB,0.0,0.0,DIAPHRM/PRC CTL,LEADING EDGE CONTROLS INC.,CU-BE 25,M 12 MILL GRP,54.99954999549996,0.001350013500135,M 12 MILL GRP,25.92592592592593,0.0010000100001,,,,,,,,,
100513,100,556660,100513,.002,.3937,CR,2B (MIRROR),LB,0.0,0.0,.002,.3937,CR,2B (MIRROR),LB,0.0,0.0,CONNECTRS/ELECT,OAK RIDGE NATIONAL LAB,NI-13AT%CR,,,,,,,,,,,,,,,
100514,100,556661,100514,.002,0.19685,CR,2B (MIRROR),LB,0.0,0.0,.002,.19685,CR,2B (MIRROR),LB,0.0,0.0,CONNECTRS/ELECT,OAK RIDGE NATIONAL LAB,NI-13AT%CR,,,,,,,,,,,,,,,
100520,100,667182,100520,.010,12.000,ANN,2B,LB,0.0,0.0,.002,1.500,ANN,2B,LB,0.0,0.0,MISC,M & C SPECIALTIES COMPANY,NI-SILVER,M 12 MILL GRP,80.0,0.002,,,,,,,,,,,,
100522,100,678522,100522,.062,8.000,ANN,2B,LB,0.0,0.0,.025,4.125,ANN,2B,LB,0.0,0.0,TV: CATHODE,PHOTONIS USA PENNSYLVANIA INC,NIW 4,M 12 MILL GRP,59.67741935483871,0.025,,,,,,,,,,,,
100522,101,778322,100522,.025,4.125,CR,2B (RA 8 MAX.),LB,0.0,165.5387,.025,4.125,ANN,2B,LB,0.0,0.0,TV: CATHODE,PHOTONIS USA PENNSYLVANIA INC,NIW 4,,,,,,,,,,,,,,,
100522,102,300751,100522,.062,8.000,ANN,2B,LB,0.0,0.0,.025,4.125,ANN,2B,LB,0.0,0.0,TV: CATHODE,PHOTONIS USA PENNSYLVANIA INC,NIW 4,M 12 MILL GRP,59.67741935483871,0.025,,,,,,,,,,,,
100522A,100,800422,100522A,.045,8.000,ANN,2B,LB,1036.0,0.0,.025,4.125,ANN,2B,LB,0.0,0.0,TV: CATHODE,PHOTONIS USA PENNSYLVANIA INC,NIW 4,M 12 MILL GRP,44.44444444444444,0.025,,,,,,,,,,,,
100525,100,778525,100525,.010,7.75,ANN,2B (RA 8 MAX.),LB,0.0,0.0,.010,.750,ANN,2B,LB,0.0,0.0,TV: CATHODE,PHOTONIS USA PENNSYLVANIA INC,NIW 4,,,,,,,,,,,,,,,
100530,100,794524,100530,.010,12.250,ANN,2B,LB,185.0,2520.3,.00275,3.500,ANN,2B,LB,0.0,0.0,FLEX BELLOWS,SENIOR AEROSPACE,TI-GR 2,M 14 MILL,72.50027499725003,0.0027499725002749,,,,,,,,,,,,
100530,101,794525,100530,.010,12.625,CR,2B,LB,0.0,0.0,.00275,3.500,ANN,2B,LB,0.0,0.0,FLEX BELLOWS,SENIOR AEROSPACE,TI-GR 2,M 14 MILL,40.00119997600047,0.0059998800023999,M 14 MILL,54.16628471903934,0.0027499679174992,,,,,,,,,
100533,100,620105,100533,.045 ,9.250,ANN,2B,LB,0.0,0.0,.008,.800,CR,2B,LB,0.0,0.0,AEROSPACE,ITT AEROSPACE CONTROLS,SS 17-7,M 12 MILL GRP,55.55555555555556,0.02,M 12 MILL GRP,60.0,0.008,,,,,,,,,
100534D,100,758188K,100534D,.001,4.375,ANN,2B,LB,0.0,0.0,.0001,4.030,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,VISHAY SA-DIV SFERNICE,EVANOHM R,F FOIL MILL GRP,83.00013599891201,0.0001699986400108,F FOIL MILL GRP,41.1764705882353,9.999920000639994e-05,,,,,,,,,
100546H,100,758315M,100546H,.0015,4.375,ANN,2B,LB,695.0,1860.0,.00015,4.000,CR-90%,SG,FT,3976.0,845955.0,STR GAGE FOIL,ZEMIC (USA) INC,EVANOHM R,F FOIL MILL GRP,83.6878507112097,0.0002446822393318,F FOIL MILL GRP,27.536231884057965,0.0001773059705303,,,,,,,,,
100554E,100,753657I,100554E,.002,4.375,ANN,2B,LB,0.0,0.0,.0002,4.000,CR,SG,FT,0.0,0.0,STR GAGE FOIL,CAS CORPORATION,CONSTANTAN,F FOIL MILL GRP,86.4999864999865,0.0002700002700002,F FOIL MILL #1,25.92592592592593,0.0002000002000002,,,,,,,,,
100554F,100,301644,100554F,.0002,4.000,CR-90% ,SG,FT,0.0,0.0,.0002,3.937,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,CAS CORPORATION,CONSTANTAN,,,,,,,,,,,,,,,
100554G,100,753657M,100554G,.002,4.375,ANN,2B,LB,0.0,0.0,.0002,3.937,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,CAS CORPORATION,CONSTANTAN,F FOIL MILL GRP,86.4999864999865,0.0002700002700002,F FOIL MILL #1,27.039252881949512,0.0001969942142129,,,,,,,,,
100554P,100,753653W,100554P,.002,4.375,CR,2B,LB,0.0,40.0,.0002,4.000,CR-90%,SG,FT,5563.0,0.0,STR GAGE FOIL,CAS CORPORATION,CONSTANTAN,F FOIL MILL GRP,89.999899999,0.00020000200002,,,,,,,,,,,,
100556,101,100048,100556,.0011 ,3.125,ANN,2B,LB,0.0,3.5,.001181,3.125,ANN,2B,LB,0.0,0.0,SPEAKER DOME,DOO YOUN CORPORATION,TI-GR 1,,,,,,,,,,,,,,,
100557,100,753611,100557,.004,11.000,ANN,2B,LB,0.0,0.0,.001,6.000,ANN,2B,LB,0.0,0.0,FLEX HTR/CIRCUT,PIONEER CIRCUITS,CONSTANTAN,M 12 MILL GRP,75.0,0.001,,,,,,,,,,,,
100557,101,301388,100557,.001,6.000,ANN,2B,LB,17.8,0.0,.001,6.000,ANN,2B,LB,0.0,0.0,FLEX HTR/CIRCUT,PIONEER CIRCUITS,CONSTANTAN,,,,,,,,,,,,,,,
100558,100,753611,100558,.004,11.000,ANN,2B,LB,0.0,0.0,.0005,6.000,ANN,2B,LB,0.0,0.0,FLEX HTR/CIRCUT,PIONEER CIRCUITS,CONSTANTAN,M 12 MILL GRP,87.5,0.0005,,,,,,,,,,,,
101246,102,794645,101246,.002,11.75,ANN/P,P,LB,51.0,1431.0,.0005,4.500,CR,2B,FT,0.0,0.0,X-RAY,ENERGY SCIENCES INC,TI-GR 2,M 12 MILL #1,75.0,0.0005,,,,,,,,,,,,
101246,103,794576,101246,.006,12.625,ANN,2B,LB,0.0,0.0,.0005,4.500,CR,2B,FT,0.0,0.0,X-RAY,ENERGY SCIENCES INC,TI-GR 2,M 12 MILL GRP,66.66666666666666,0.002,M 12 MILL #1,75.0,0.0005,,,,,,,,,
101246,104,794730,101246,.0005,10.25,CR,2B,FT,0.0,-745.0,.0005,4.500,CR,2B,FT,0.0,0.0,X-RAY,ENERGY SCIENCES INC,TI-GR 2,,,,,,,,,,,,,,,
101246,105,301045,101246,.0005,4.500,CR,2B,LB,0.2,0.0,.0005,4.500,CR,2B,FT,0.0,0.0,X-RAY,ENERGY SCIENCES INC,TI-GR 2,,,,,,,,,,,,,,,
101249,100,794524,101249,.010,12.250,ANN,2B,LB,185.0,2520.3,.010,.500,ANN,2B,LB,0.0,0.0,MED: IMPLANT,"GREATBATCH, INC.",TI-GR 2,,,,,,,,,,,,,,,
101259,100,718508,101259,.012,9.75,CR,2B,LB,0.0,0.0,.00085,4.000,CR-50-75%,2B,FT,0.0,0.0,DIAPHRM/PRC CTL,KLESK METAL STAMPING,NI SPAN C,M 12 MILL GRP,79.16666666666666,0.0025,M 12 MILL GRP,66.00027199782403,0.0008499932000543,,,,,,,,,
101267,100,705488,101267,.012,12.625,ANN,2B,LB,292.0,3780.0,.00158,12.000,ANN,2B,LB,0.0,0.0,INSTRUMENTS,REMBE GMBH,SS 316L,M 12 MILL #1,86.87491796823731,0.0015750098438115,,,,,,,,,,,,
101269,100,794576,101269,.006,12.625,ANN,2B,LB,0.0,0.0,.0005,4.000,ANN,2B,LB,0.0,0.0,MED: IMPLANT,ST JUDE MEDICAL ,TI-GR 2,M 12 MILL #2,66.66666666666666,0.002,M 12 MILL #1,75.0,0.0005,,,,,,,,,
101272,100,794594,101272,.005,12.125,ANN,2B,LB,59.0,0.0,.005,12.000,ANN,2B,LB,0.0,0.0,MED: IMPLANT,TECH ETCH INC,TI-GR 1,,,,,,,,,,,,,,,
101272,101,301510,101272,.013 ,12.375,ANN/P/BB,2B,LB,0.0,0.0,.005,12.000,ANN,2B,LB,0.0,0.0,MED: IMPLANT,TECH ETCH INC,TI-GR 1,M 12 MILL GRP,61.53846153846154,0.005,,,,,,,,,,,,
101277,100,728510,101277,.012,8.875,CR ,2B,LB,93.0,0.0,.010,2.750,ANN,2B,LB,0.0,0.0,DIAPHRM/PRC CTL,KEARFLEX ENGINEERING ,PRECISION C,M 12 MILL GRP,16.666666666666664,0.01,,,,,,,,,,,,
101282,102,792554,101282,.0095,8.375,ANN,2B,LB,0.0,0.0,.00049,6.000,ANN,2B,FT,0.0,0.0,AEROSPACE,GOODFELLOW CAMBRIDGE LTD,TI-GR 9,M 12 MILL GRP,63.158088641638734,0.0034999815790443,M 12 MILL GRP,62.85289747399703,0.0013001417455588,M 12 MILL #1,62.154183854974846,0.0004920492546489,,,,,,
101286,100,794388,101286,.01985,12.375,ANN,2B,LB,0.0,0.0,.020,4.900,ANN,BB,LB,0.0,0.0,MED: IMPLANT,HERAEUS VADNAIS INC,TI-GR 1,,,,,,,,,,,,,,,
101286,103,794386,101286,.0197,12.375,ANN,2B,LB,0.0,0.0,.020,4.900,ANN,BB,LB,0.0,0.0,MED: IMPLANT,HERAEUS VADNAIS INC,TI-GR 1,,,,,,,,,,,,,,,
100558,104,753740,100558,.0005,12.250,CR,2B,LB,0.0,0.0,.0005,6.000,ANN,2B,LB,0.0,0.0,FLEX HTR/CIRCUT,PIONEER CIRCUITS,CONSTANTAN,,,,,,,,,,,,,,,
100558,105,753730,100558,.0005,6.000,ANN,2B,LB,0.0,0.0,.0005,6.000,ANN,2B,LB,0.0,0.0,FLEX HTR/CIRCUT,PIONEER CIRCUITS,CONSTANTAN,,,,,,,,,,,,,,,
100558,106,102127,100558,.0005,6.000,ANN,2B,FT,0.0,0.0,.0005,6.000,ANN,2B,LB,0.0,0.0,FLEX HTR/CIRCUT,PIONEER CIRCUITS,CONSTANTAN,,,,,,,,,,,,,,,
100559,100,626088,100559,.015,9.00,ANN,2B,LB,0.0,0.0,,,H,2B,LB,0.0,0.0,INSTRUMENTS,INDUSTRIAL SUPPLIERS CO LTD SA,BE-NI,M 12 MILL GRP,87.33327422194638,0.001900008866708,M 12 MILL GRP,48.42170414689498,0.0009799921945059,,,,,,,,,
100560,100,620016,100560,.076 ,12.000,ANN,2B,LB,0.0,0.0,.0225,5.25,CC,2B,LB,5.0,0.0,AEROSPACE,PALL AEROPOWER CORP,SS 17-7,M Z-HIGH MILL,28.94699445786558,0.0540002842120221,M Z-HIGH MILL,58.33333333333333,0.0225001184216759,,,,,,,,,
100560,101,300085,100560,.0225,5.250,CC,2B,LB,0.0,0.0,.0225,5.25,CC,2B,LB,5.0,0.0,AEROSPACE,PALL AEROPOWER CORP,SS 17-7,,,,,,,,,,,,,,,
102097,100,733555,102097,.008,12.375,ANN,2B,LB,564.0,0.0,.005,2.500,ANN,2B,FT,0.0,0.0,AEROSPACE,EATON AEROSPACE LLC,HPM X 750,M 12 MILL GRP,36.24888435547623,0.0051000892515619,,,,,,,,,,,,
102106,100,758320,102106,.002,4.375,CR,2B,LB,0.0,0.0,.0002,4.000,CR,SG,FT,0.0,0.0,STR GAGE FOIL,CAMRY MEASURING TECHNOLOGY (HK) LIMITED ,EVANOHM R,F FOIL MILL #1,86.000083999496,0.00027999832001,F FOIL MILL GRP,28.57142857142858,0.0001999988000071,,,,,,,,,
102106F,100,658161,102106F,.020,10.500,ANN,2B,LB,11575.0,65402.0,.0002,4.000 ,CR,SG,FT,0.0,22000.0,STR GAGE FOIL,CAMRY MEASURING TECHNOLOGY (HK) LIMITED ,EVANOHM R,M 12 MILL GRP,89.999899999,0.0020000200002,F FOIL MILL GRP,86.4999864999865,0.0002700029700299,F FOIL MILL GRP,25.92592592592593,0.0002000022000222,,,,,,
102108,100,794524,102108,.010,12.250,ANN,2B,LB,185.0,2520.3,.010,0.778,ANN,2B,LB,0.0,0.0,MED: INSTRUMENT,CARPENTER SPECIAL PRODUCTS CORPORATION,TI-GR 2,,,,,,,,,,,,,,,
102121,100,794470,102121,.012,12.375,ANN,BB,LB,240.0,13320.0,.012,2.000,ANN,BB,LB,0.0,0.0,MED: IMPLANT,MEDTRONIC INC.,TI-GR 1,,,,,,,,,,,,,,,
102127,100,753740,102127,.0005,12.250,CR,2B,LB,0.0,0.0,.0005,6.000,ANN,2B,FT,0.0,0.0,FLEX HTR/CIRCUT,"PIONEER CIRCUITS, INC.",CONSTANTAN,,,,,,,,,,,,,,,
102127,101,301330,102127,.0005,6.000,ANN,2B,LB,0.0,0.0,.0005,6.000,ANN,2B,FT,0.0,0.0,FLEX HTR/CIRCUT,"PIONEER CIRCUITS, INC.",CONSTANTAN,,,,,,,,,,,,,,,
102129,100,794548,102129,.008,12,ANN,2B,LB,280.0,39.0,.008,11.500,ANN,2B (8 RA OR BETTER),LB,0.0,0.0,MED: IMPLANT,"GREATBATCH, INC.",TI-GR 1,,,,,,,,,,,,,,,
102130H,100,300901,102130H,.0002,4.000,CR-90%,SG,LB,5.7,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,INDUSTRIAL SUPPLIERS CO LTD,CONSTANTAN,,,,,,,,,,,,,,,
102130J,100,300894,102130J,.0002,4.000,CR-90%,SG,LB,22.01,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,INDUSTRIAL SUPPLIERS CO LTD,CONSTANTAN,,,,,,,,,,,,,,,
102130N,100,753653P,102130N,.002,4.375,CR,2B,LB,0.0,0.0,.0002,4.000,CR-90%,SG,FT,0.0,0.0,STR GAGE FOIL,INDUSTRIAL SUPPLIERS CO LTD,CONSTANTAN,F FOIL MILL GRP,86.4999864999865,0.0002700002700002,F FOIL MILL #1,25.92592592592593,0.0002000002000002,,,,,,,,,
102140,100,800223,102140,.0038,7.500,ANN,2B,LB,0.0,0.0,.0038,7.500,ANN,P,LB,0.0,0.0,MISC,ELGILOY SPECIALTY METALS,TI-BETA21S,,,,,,,,,,,,,,,
102148B,100,800238,102148B,.045,12.625,ANN,2B,LB,0.0,0.0,.002,.4724,CR,2B,LB,0.0,0.0,CONNECTRS/ELECT,SUPERPOWER INC,HPM® C-276,M 12 MILL GRP,73.33333333333334,0.012,M 12 MILL GRP,66.66666666666666,0.004,M 12 MILL GRP,50.0,0.002,,,,,,
102148G,100,800255,102148G,.025,13.000,ANN,2B,LB,0.0,0.0,.002,.4724,CR,2B,LB,0.0,0.0,CONNECTRS/ELECT,SUPERPOWER INC,HPM® C-276,M 14 MILL,68.0,0.008,M 12 MILL #2,50.0,0.004,M 12 MILL #2,50.0,0.002,,,,,,
102148I,100,800255,102148I,.025,13.000,ANN,2B,LB,0.0,0.0,.002,.4724,CR,2B,LB,0.0,0.0,CONNECTRS/ELECT,SUPERPOWER INC,HPM® C276,M 14 MILL,68.0,0.008,M 12 MILL #2,50.0,0.004,M 12 MILL #2,50.0,0.002,,,,,,
102153,100,728133,102153,.04,4.5,ANN,2B,LB,26.0,286.0,.007,.156,CR-50%,2B,LB,0.0,0.0,AEROSPACE,AMETEK AEROSPACE REYNOSA,PRECISION C,M 12 MILL #2,64.99947499212489,0.01400021000315,M 12 MILL #2,50.0,0.007000105001575,,,,,,,,,
102153,101,300586,102153,.0070,0.156,CR - 50 PERCENT,2B,LB,2.53,0.0,.007,.156,CR-50%,2B,LB,0.0,0.0,AEROSPACE,AMETEK AEROSPACE REYNOSA,PRECISION C,,,,,,,,,,,,,,,
102153,102,300754,102153,.0225,4.539,CR,2B,LB,0.0,0.0,.007,.156,CR-50%,2B,LB,0.0,0.0,AEROSPACE,AMETEK AEROSPACE REYNOSA,PRECISION C,M 12 MILL #2,37.776118474270426,0.0140003733432891,M 12 MILL #2,50.0,0.0070001866716445,,,,,,,,,
102165,100,678018,102165,.030 ,12.500,ANN,2B,LB,0.0,0.0,.002,12.000,ANN,2B,LB,0.0,0.0,MISC,TECH ETCH INC,NI-FE 42,M 12 MILL GRP,83.33333333333333,0.005,M 12 MILL GRP,60.0,0.002,,,,,,,,,
102169,100,800219,102169,.0002,4.000,CR-90%,SG,FT,0.0,0.0,.0002,4.000,ANN,SG,FT,0.0,0.0,STR GAGE FOIL,HBM,CONSTANTAN,,,,,,,,,,,,,,,
